Frame,Time_Seconds,Knee_Angle_Raw,Knee_Angle_SG,Hip_Angle_SG,Elbow_Angle_SG,Ground_Truth,Prediction
446,14.866666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
447,14.9,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
448,14.933333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
449,14.966666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
450,15.0,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
451,15.033333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
452,15.066666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
453,15.1,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
454,15.133333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
455,15.166666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
456,15.2,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
457,15.233333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
458,15.266666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
459,15.3,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
460,15.333333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
461,15.366666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
462,15.4,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
463,15.433333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
464,15.466666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
465,15.5,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
466,15.533333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
467,15.566666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
468,15.6,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
469,15.633333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
470,15.666666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
471,15.7,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
472,15.733333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
473,15.766666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
474,15.8,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
475,15.833333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
476,15.866666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
477,15.9,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
478,15.933333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
479,15.966666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
480,16.0,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
481,16.033333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
482,16.066666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
483,16.1,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
484,16.133333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
485,16.166666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
486,16.2,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
487,16.233333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
488,16.266666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
489,16.3,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
490,16.333333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
491,16.366666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
492,16.4,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
493,16.433333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
494,16.466666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
495,16.5,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
496,16.533333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
497,16.566666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
498,16.6,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
499,16.633333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
500,16.666666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
501,16.7,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
502,16.733333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
503,16.766666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
504,16.8,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
505,16.833333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
506,16.866666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
507,16.9,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
508,16.933333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
509,16.966666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
510,17.0,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
511,17.033333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
512,17.066666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
513,17.1,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
514,17.133333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
515,17.166666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
516,17.2,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
517,17.233333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
518,17.266666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
519,17.3,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
520,17.333333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
521,17.366666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
522,17.4,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
523,17.433333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
524,17.466666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
525,17.5,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
526,17.533333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
527,17.566666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
528,17.6,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
529,17.633333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
530,17.666666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
531,17.7,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
532,17.733333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
533,17.766666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
534,17.8,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
535,17.833333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
536,17.866666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
537,17.9,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
538,17.933333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
539,17.966666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
540,18.0,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
541,18.033333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
542,18.066666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
543,18.1,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
544,18.133333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
545,18.166666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
546,18.2,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
547,18.233333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
548,18.266666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
549,18.3,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
550,18.333333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
551,18.366666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
552,18.4,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
553,18.433333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
554,18.466666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
555,18.5,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
556,18.533333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
557,18.566666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
558,18.6,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
559,18.633333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
560,18.666666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
561,18.7,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
562,18.733333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
563,18.766666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
564,18.8,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
565,18.833333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
566,18.866666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
567,18.9,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
568,18.933333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
569,18.966666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
570,19.0,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
571,19.033333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
572,19.066666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
573,19.1,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
574,19.133333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
575,19.166666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
576,19.2,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
577,19.233333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
578,19.266666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
579,19.3,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
580,19.333333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
581,19.366666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
582,19.4,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
583,19.433333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
584,19.466666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
585,19.5,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
586,19.533333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
587,19.566666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
588,19.6,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
589,19.633333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
590,19.666666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
591,19.7,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
592,19.733333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
593,19.766666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
594,19.8,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
595,19.833333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
596,19.866666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
597,19.9,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
598,19.933333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
599,19.966666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
600,20.0,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
601,20.033333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
602,20.066666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
603,20.1,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
604,20.133333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
605,20.166666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
606,20.2,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
607,20.233333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
608,20.266666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
609,20.3,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
610,20.333333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
611,20.366666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
612,20.4,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
613,20.433333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
614,20.466666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
615,20.5,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
616,20.533333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
617,20.566666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
618,20.6,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
619,20.633333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
620,20.666666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
621,20.7,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
622,20.733333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
623,20.766666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
624,20.8,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
625,20.833333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
626,20.866666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
627,20.9,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
628,20.933333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
629,20.966666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
630,21.0,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
631,21.033333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
632,21.066666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
633,21.1,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
634,21.133333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
635,21.166666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
636,21.2,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
637,21.233333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
638,21.266666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
639,21.3,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
640,21.333333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
641,21.366666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
642,21.4,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
643,21.433333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
644,21.466666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
645,21.5,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
646,21.533333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
647,21.566666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
648,21.6,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
649,21.633333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
650,21.666666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
651,21.7,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
652,21.733333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
653,21.766666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
654,21.8,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
655,21.833333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
656,21.866666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
657,21.9,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
658,21.933333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
659,21.966666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
660,22.0,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
661,22.033333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
662,22.066666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
663,22.1,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
664,22.133333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
665,22.166666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
666,22.2,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
667,22.233333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
668,22.266666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
669,22.3,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
670,22.333333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
671,22.366666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
672,22.4,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
673,22.433333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
674,22.466666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
675,22.5,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
676,22.533333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
677,22.566666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
678,22.6,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
679,22.633333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
680,22.666666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
681,22.7,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
682,22.733333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
683,22.766666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
684,22.8,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
685,22.833333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
686,22.866666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
687,22.9,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
688,22.933333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
689,22.966666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
690,23.0,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
691,23.033333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
692,23.066666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
693,23.1,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
694,23.133333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
695,23.166666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
696,23.2,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
697,23.233333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
698,23.266666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
699,23.3,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
700,23.333333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
701,23.366666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
702,23.4,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
703,23.433333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
704,23.466666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
705,23.5,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
706,23.533333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
707,23.566666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
708,23.6,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
709,23.633333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
710,23.666666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
711,23.7,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
712,23.733333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
713,23.766666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
714,23.8,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
715,23.833333333333332,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
716,23.866666666666667,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
717,23.9,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
718,23.933333333333334,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
719,23.966666666666665,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
720,24.0,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
721,24.033333333333335,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
722,24.066666666666666,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
723,24.1,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
724,24.133333333333333,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
725,24.166666666666668,74.02732818974788,74.02732818974785,74.19228679206651,116.70909629070891,Standing,Squatting
